event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27199244881,true,2004-07-06 06:13:48.000,15.989,2.119,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244882,true,2004-07-07 01:36:13.000,15.981,2.118,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244883,true,2004-07-07 05:18:51.000,15.999,2.11,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244884,true,2004-07-08 01:23:28.000,15.97,2.13,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244885,true,2004-07-08 04:52:54.000,15.991,2.126,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244886,true,2004-07-09 01:12:14.000,15.974,2.141,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244887,true,2004-07-09 04:14:13.000,15.958,2.147,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244888,true,2004-07-09 07:15:41.000,15.968,2.145,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244889,true,2004-07-10 01:00:31.000,15.97,2.153,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244890,true,2004-07-10 05:47:43.000,15.993,2.16,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244891,true,2004-07-10 07:03:27.000,15.983,2.156,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244892,true,2004-07-11 00:49:48.000,16.006,2.188,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244893,true,2004-07-11 06:48:09.000,16.02,2.161,"1","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244894,true,2004-07-12 02:19:44.000,15.967,2.153,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244895,true,2004-07-12 04:59:20.000,15.968,2.151,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244896,true,2004-07-13 00:26:50.000,15.986,2.205,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244897,true,2004-07-13 04:15:35.000,15.954,2.2,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244898,true,2004-07-14 01:54:14.000,15.976,2.15,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244899,true,2004-07-14 05:52:38.000,15.959,2.139,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244900,true,2004-07-14 06:10:25.000,15.966,2.14,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244901,true,2004-07-15 01:45:02.000,15.953,2.165,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244902,true,2004-07-15 05:28:11.000,15.931,2.16,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244903,true,2004-07-15 07:39:20.000,15.965,2.15,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244904,true,2004-07-16 01:33:18.000,15.95,2.147,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244905,true,2004-07-16 05:04:15.000,15.979,2.137,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244906,true,2004-07-17 01:22:05.000,15.932,2.163,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244907,true,2004-07-17 07:14:51.000,15.957,2.142,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244908,true,2004-07-18 01:10:21.000,15.968,2.135,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244909,true,2004-07-18 05:57:33.000,15.948,2.132,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244910,true,2004-07-18 07:01:05.000,15.933,2.133,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244911,true,2004-07-19 00:59:07.000,15.954,2.142,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244912,true,2004-07-19 05:34:38.000,15.953,2.143,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244913,true,2004-07-19 06:48:20.000,15.97,2.154,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244914,true,2004-07-20 00:48:24.000,15.96,2.155,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244915,true,2004-07-20 05:09:11.000,15.969,2.14,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244916,true,2004-07-21 04:46:46.000,15.95,2.143,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244917,true,2004-07-21 06:23:21.000,15.954,2.153,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244918,true,2004-07-22 02:04:04.000,15.941,2.167,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244919,true,2004-07-22 03:53:52.000,15.93,2.156,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244920,true,2004-07-22 06:08:34.000,15.919,2.179,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244921,true,2004-07-23 01:52:20.000,15.956,2.161,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244922,true,2004-07-23 05:40:04.000,15.949,2.162,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244923,true,2004-07-24 01:43:09.000,15.951,2.145,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244924,true,2004-07-24 05:15:37.000,15.948,2.152,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244925,true,2004-07-25 01:31:25.000,15.923,2.16,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244926,true,2004-07-26 06:06:53.000,15.975,2.177,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244927,true,2004-07-27 01:08:27.000,15.944,2.168,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244928,true,2004-07-27 05:44:59.000,15.938,2.164,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244929,true,2004-07-27 06:47:00.000,15.949,2.161,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244930,true,2004-07-28 00:56:13.000,15.905,2.144,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244931,true,2004-07-29 00:45:30.000,15.95,2.129,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244932,true,2004-07-29 04:57:37.000,15.941,2.152,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244933,true,2004-07-29 06:19:58.000,15.941,2.171,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244934,true,2004-07-31 05:50:24.000,15.89,2.241,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244935,true,2004-07-31 07:36:39.000,15.882,2.248,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244936,true,2004-08-01 01:52:59.000,15.767,2.324,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244937,true,2004-08-01 05:26:28.000,15.763,2.334,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244938,true,2004-08-01 07:22:53.000,15.789,2.33,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244939,true,2004-08-02 01:41:15.000,15.789,2.336,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244940,true,2004-08-02 05:02:02.000,15.799,2.336,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244941,true,2004-08-02 07:11:09.000,15.793,2.34,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244942,true,2004-08-03 01:29:31.000,15.779,2.325,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244943,true,2004-08-03 04:41:09.000,15.816,2.33,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244944,true,2004-08-03 06:58:24.000,15.839,2.322,"1","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244945,true,2004-08-04 01:17:16.000,15.877,2.316,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244946,true,2004-08-04 05:56:20.000,15.842,2.296,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244947,true,2004-08-04 06:45:39.000,15.86,2.287,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244948,true,2004-08-05 01:04:32.000,15.892,2.276,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244949,true,2004-08-05 05:31:54.000,15.881,2.277,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244950,true,2004-08-05 06:31:53.000,15.906,2.274,"1","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244951,true,2004-08-06 00:55:20.000,15.993,2.296,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244952,true,2004-08-06 05:08:29.000,16.004,2.295,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244953,true,2004-08-06 06:19:08.000,15.998,2.296,"1","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244954,true,2004-08-07 00:42:35.000,15.992,2.287,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244955,true,2004-08-07 03:59:49.000,15.983,2.28,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244956,true,2004-08-07 04:46:04.000,15.991,2.278,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244957,true,2004-08-07 06:22:39.000,15.999,2.286,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244958,true,2004-08-08 03:35:53.000,16.034,2.283,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244959,true,2004-08-08 05:59:14.000,16.028,2.283,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244960,true,2004-08-08 07:32:15.000,16.041,2.286,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244961,true,2004-08-09 03:11:26.000,16.01,2.281,"A","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244962,true,2004-08-09 05:37:50.000,16.002,2.279,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244963,true,2004-08-10 01:50:04.000,16.013,2.271,"B","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244964,true,2004-08-10 05:13:24.000,16.032,2.267,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244965,true,2004-08-10 07:09:18.000,16.005,2.264,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244966,true,2004-08-11 01:37:19.000,16.008,2.288,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244967,true,2004-08-11 04:01:10.000,16.007,2.286,"3","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244968,true,2004-08-11 06:55:32.000,16.039,2.274,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244969,true,2004-08-12 01:27:37.000,16.012,2.297,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
27199244970,true,2004-08-12 06:43:17.000,16.03,2.292,"2","argos-doppler-shift",,"#2784433468","46179","Elephant Research - Lobeke National Park (Cameroon) - Collar 46179"
